Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount,List Price,Segment,Correction_Flag
ZQW-990292,6/14/2024,Online,JB063602,Ford,GL54,England,South West,01JZ3NTBG43WRAGV04SZS36HVM,Fitness Activity Journal,Fitness,Health & Wellness Tools,14.99,5.996,6,0.38,4.029569892473119,Fitness,OK
KAE-201795,8/7/2024,In-Store,YG071594,Bristol,BS41,England,South West,01JZ3NR4MH8B1KD1DG3FYRNSBN,Rice Pilaf Mix,Food,Convenience Meal Kits,2.59,1.036,13,0.07,0.2142266335814723,Grains,Corrected
JVR-065804,3/12/2024,Online,SS091192,Kingston,DT10,England,South West,01JZ3NT9VAREEHDDSARDB9878N,Insulated Lunch Box,Kitchen,Food Storage Solutions,24.99,9.996,7,0.04,3.71875,Kitchen,OK
VKD-995653,3/8/2024,In-Store,SR096075,Charlton,OX12,England,South East,01JZ3NC9DY6VKXCGJ3MKX57QYM,Wireless Wi-Fi Extender,Electronics,Networking Equipment,49.99,14.997,8,0.13,7.182471264367816,Electronics,Corrected
ELA-391998,5/11/2024,Online,MN019433,Buckland,CT16,England,South East,01JZ3NTE8BJGV0VS79VNE2Z5Z3,High-Waisted Skirt,Clothing,Bottoms,34.99,13.996,10,0.18,4.267073170731707,Bottoms,Corrected
HFB-065052,7/2/2024,In-Store,SL054004,Dean,OX7,England,South East,01JZ3NCF6T1MNH9QP2HAPB59JX,Compact Dishwasher,Home Appliances,Dishwashers,299.99,89.997,4,0.01,75.7550505050505,Home Appliances,Corrected
XIC-111497,10/24/2024,Online,XG076037,London,W1F,England,London,01JZ3NCB1XWNCH1MHCDAAGWQ7M,Tabletop Fire Pit,Outdoor,Outdoor Accessories,79.99,23.997,8,0.2,12.498437499999998,Outdoor,Corrected
HBU-433701,5/23/2024,In-Store,ZG019693,Birmingham,B12,England,West Midlands,01JZ3NTAXD7DB5NCWZY1YS4P84,Self-Adhesive Wallpaper,Home,Decorative Wall Art & Accessories,34.99,13.996,9,0.05,4.0923976608187145,Home,Corrected
UEG-205382,4/19/2024,Online,LS048805,Church End,CB4,England,East of England,01JZ3NT31QZGJ0V3S587R7KRCH,Cinnamon Rolls,Food,Pastries,4.49,1.796,1,0.4,7.483333333333334,Bakery,Corrected
NOB-155430,7/4/2024,In-Store,UC075007,London,W1F,England,London,01JZ3NR7BE0HQS2S5TQHYV1DN0,Pumpkin Pie Spice,Food,Baking Ingredients,2.99,1.196,15,0.36,0.3114583333333334,Baking,Corrected
VAH-553621,6/28/2024,Online,CM008593,West End,DN36,England,East Midlands,01JZ3NT6DAD10JTS3Q38AZPJWA,Mixed Berry Smoothie Pack,Food,Frozen Fruits,5.99,2.396,6,0.39,1.6366120218579234,Frozen Food,Corrected
FMC-283902,10/3/2024,In-Store,RT001473,Milton,NG22,England,East Midlands,01JZ3NTD09XS4J8VDZG49NBMCR,Canvas Tote Bag,Clothing,Bags,19.99,7.996,20,0.05,1.0521052631578947,Accessories,Corrected
MZF-919928,12/9/2024,Online,SG050745,Seaton,LE15,England,East Midlands,01JZ3NR2P15R28B72D1DA82KZJ,Feta Cheese Crumbles,Food,Cheese,2.49,0.996,9,0.19,0.34156378600823045,Dairy,Corrected
DTP-210733,8/25/2024,In-Store,YM089156,Kinloch,PH43,Scotland,Scotland,01JZ3NC9SEH4HNDX32D5H11AMJ,Silicone Baking Molds,Kitchen,Baking Accessories,15.99,4.797,8,0.17,2.408132530120482,Kitchen,Corrected
ZOI-863407,10/11/2024,Online,GE075251,Kingston,DT10,England,South West,01JZ3NTKH728PYKJHMM16MBAS3,Set of Gardening Gloves with Claws,Garden,Gardening Accessories,15.99,6.396,11,0.17,1.7513691128148963,Garden,OK
VHW-985104,6/22/2024,In-Store,PL019616,London,EC3M,England,London,01JZ3NRA5M07QEJD8A900FQDRR,Vegetable and Cheese Quesadillas,Food,Frozen Meals,6.99,2.796,15,0.15,0.548235294117647,Frozen,Corrected
YMI-213540,9/15/2024,Online,TY072354,Hatton,CV35,England,West Midlands,01JZ3NTQBX2060AN5J455KVRCC,Wireless Earbud Silicone Covers,Accessories,Tech Accessories,9.99,3.996,1,0.0,1.8414954895737374,Accessories,City not in reference
WPG-848443,4/17/2024,In-Store,EJ013555,Glasgow,G4,Scotland,Scotland,01JZ3NR0ZXH1GNETR4SCV5ST39,Sliced Turkey Breast,Food,Deli Meats,5.49,2.196,8,0.09,0.7541208791208791,Deli Meats,Corrected
YJZ-294256,4/21/2024,Online,OS069096,Birmingham,B12,England,West Midlands,01JZ3NR6WWA2CDB744ASX0QPDK,Kids' Educational Tablet,Electronics,Tablets for Kids,129.99,51.996,15,0.25,11.554666666666668,Electronics,Corrected
CCO-500591,9/9/2024,In-Store,GE015518,Norton,S8,England,East Midlands,01JZ3NR35HDFH05EMRR8KAYZ4Y,Smart WiFi Plug,Smart Home,Smart Plugs & Outlets,19.99,7.996,7,0.07,3.0706605222734256,Smart Home,Corrected
ZOT-161009,12/11/2024,Online,NW022043,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NSXNFCA10KH777YD5QJ02,Children's Educational Workbook,Books,Children's Educational Books,12.99,5.196,4,0.0,1.775703833384921,Books,Corrected
RGU-365694,1/28/2024,In-Store,SL008646,London,EC3M,England,London,01JZ3NR1QMK9WKEFZRXCWGNYS6,Portable Solar Path Lights,Outdoor,Garden Supplies,39.99,15.996,12,0.39,5.463114754098361,Outdoor,Corrected
RUB-422209,12/4/2024,Online,EH020972,Tullich,AB55,Scotland,Scotland,01JZ3NCBKK548X74R5E8EN8JCP,Stainless Steel Water Pitcher,Kitchen,Drinkware,39.99,11.997,13,0.23,3.9950049950049955,Kitchen,Corrected
RSE-772895,9/7/2024,In-Store,OJ080479,Manchester,M14,England,North West,01JZ3NT99KHFFB6EZNG8NDMA2R,Handcrafted Wooden Jewelry Box,Accessories,Jewelry Storage,39.99,15.996,5,0.25,10.664,Accessories,Corrected
JXB-362194,11/7/2024,Online,EQ058718,Craigavon,BT66,Northern Ireland,Northern Ireland,01JZ3NSZJJX76405Q803YS9MPS,Knitted Infinity Scarf,Clothing,Scarves,29.99,11.996,18,0.38,2.6872759856630823,Accessories,Corrected
WXP-335322,8/12/2024,In-Store,FC077811,London,WC1B,England,London,01JZ3NTBD7GFH6HMXCK172XS0F,Tandoori Chicken Skewers,Food,Marinated Meats,7.99,3.196,2,0.36,6.2421875,Meat,Corrected
TXD-045598,12/11/2024,Online,YV071393,Upton,DN21,England,East Midlands,01JZ3NRA7VZYA3N6FRCF6TC3DJ,Ready-to-Eat Chili,Food,Chili,2.99,1.196,18,0.16,0.1977513227513228,Soups,Corrected
PAO-246427,8/8/2024,In-Store,KR024064,Sheffield,S33,England,Yorkshire & the Humber,01JZ3NCCMV3MMZ4F3SVHRQ0ANX,Beet Salad,Food,Salads,3.99,1.197,4,0.36,1.55859375,Prepared Foods,Corrected
LQO-981972,11/23/2024,Online,PI019771,West End,DN36,England,East Midlands,01JZ3NSWD9D3RMW5RZ87RVNDRV,Smartphone Holder for Car,Automotive,Phone Accessories,14.99,5.996,13,0.0,5.281603836534791,Automotive,Corrected
RME-049710,2/8/2024,In-Store,WO032878,Birmingham,B40,England,West Midlands,01JZ3NR1XDTT9KZ7B0T1Z9FGV7,Bamboo Cotton Tank Top,Clothing,Sustainable Fashion,22.99,9.196,16,0.29,2.023767605633803,Tops,Corrected
IPL-470183,4/7/2024,Online,JH027246,London,EC1V,England,London,01JZ3NCFRSR5ZDH7AKM9YBDN53,Bamboo Toothbrush Holder,Health,Oral Care & Hygiene,14.99,4.497,15,0.0,4.9392283447847465,Health,Corrected
RIJ-448640,12/24/2024,In-Store,ID047198,Newton,NG34,Scotland,Scotland,01JZ3NCBH16AYDX471EDD6XW5W,Fitness Tracker with Heart Rate Monitor,Fitness,Wearable Technology,59.99,17.997,17,0.25,4.705098039215686,Fitness,Corrected
NZF-485744,4/6/2024,Online,BE061647,Liverpool,L33,England,North West,01JZ3NTDXVFQHYEE5A8QDDKDKY,Kids' Outdoor Explorer Kit,Toys,Outdoor Play Toys,24.99,9.996,19,0.21,1.6648900732844767,Toys,Corrected
EML-691322,6/8/2024,In-Store,FR079188,Sutton,RH5,England,South East,01JZ3NR1A2A645WJSVCCCB94S0,French Bread,Food,Breads,2.49,0.996,3,0.01,0.8383838383838386,Bakery,Corrected
XCI-650129,6/13/2024,Online,EI086296,Newbiggin,NE46,England,North East,01JZ3NCCF1XZ3GVPZQ26YGNVHV,Chili Beans in Sauce,Food,Canned Legumes,1.79,0.537,11,0.39,0.2667660208643815,Canned Goods,Corrected
PBP-459206,5/17/2024,In-Store,DT019771,London,EC3M,England,London,01JZ3NCA9CC0204F973R4DZFPW,Italian Pasta,Food,Italian Cuisine,2.29,0.687,1,0.26,3.0945945945945947,Grains,Corrected
YGD-733099,3/5/2024,Online,QW076708,Burnside,EH52,Scotland,Scotland,01JZ3NR2636X7KVN84BQPBH7YC,Fitness Mat,Fitness,Fitness Accessories,49.99,19.996,14,0.0,5.043688612055282,Fitness,Corrected
AVI-137817,7/9/2024,In-Store,RZ048453,Milton,AB56,England,East Midlands,01JZ3NTD3747BPA9MC7TGRV8SV,Home Office Chair,Furniture,Office Furniture,199.99,79.996,10,0.31,28.984057971014497,Furniture,Corrected
YPJ-919217,6/7/2024,Online,ZP067856,Sheffield,S33,England,Yorkshire & the Humber,01JZ3NSYDB0E3JH7BXWEVEFDSP,Hummus Trio Pack,Food,Dips and Spreads,5.49,2.196,1,0.0,0.8929384695338,Snacks,Corrected
GYA-900559,4/3/2024,In-Store,DJ089474,Liverpool,L33,England,North West,01JZ3NCADXE3ZGJWZFJN1Y3Q2R,Lemon Sorbet,Food,Fruity Frozen Desserts,4.99,1.497,9,0.05,0.5836257309941522,Frozen Desserts,Corrected
ZVI-299131,6/12/2024,Online,WA005888,Charlton,OX12,England,South East,01JZ3NT0WSFFNM9T43915SGN1R,Fresh Lemons,Food,Fruits,0.75,0.3,17,0.25,0.058823529411764705,Fresh Produce,Corrected
STD-784215,8/19/2024,In-Store,BG017774,Bradford,BD7,England,Yorkshire & the Humber,01JZ3NTAQ8PH0XXPFB9ADQWVNN,Cocoa Powder,Food,Baking Ingredients,3.99,1.596,15,0.35,0.40923076923076923,Baking,Corrected
NEA-031471,5/2/2024,Online,CU077945,Charlton,OX12,England,South East,01JZ3NCFDG6SSX97HGC6A35N7A,Sesame Ginger Dressing,Food,Dressing,4.09,1.227,9,0.31,0.6586151368760065,Condiments,Corrected
IOX-434049,5/19/2024,In-Store,WE040394,London,EC3M,England,London,01JZ3NCETDY9BB5FQTXMQ4C7YW,Wireless Smart Plug,Smart Home,Home Accessories,19.99,5.997,3,0.31,9.657004830917874,Smart Home,Corrected
HIP-093195,5/17/2024,Online,XV019141,London,WC2H,England,London,01JZ3NR1EGMCKGGS1Z4AS5NNCY,Maple Cinnamon Granola Bars,Food,Healthy Snacks,3.49,1.396,1,0.05,3.673684210526316,Snacks,Corrected
FQL-323614,5/18/2024,In-Store,NY009702,Dean,OX7,England,South East,01JZ3NCE01EKEWBJWC5W9WYB0N,Sriracha Hot Chili Sauce,Food,Hot Sauces,2.99,0.897,6,0.27,0.6826484018264841,Condiments,Corrected
TUG-023249,9/24/2024,Online,HO095696,Glasgow,G4,Scotland,Scotland,01JZ3NR1CBF84T9FZV96C1B5D6,Inspirational Wall Art,Home,Decorative Wall Art & Accessories,24.99,9.996,9,0.07,2.9856630824372763,Home,Corrected
YYA-865594,7/13/2024,In-Store,WI001565,Milton,NG22,England,East Midlands,01JZ3NCBAVPF9Z0N7N2VGXASTF,Savory Oatmeal Cups,Food,Savory Breakfast Options,1.99,0.597,15,0.17,0.1598393574297189,Breakfast,Corrected
AJL-003433,5/23/2024,Online,MN019433,Eaton,DN22,England,East Midlands,01JZ3NTE8BJGV0VS79VNE2Z5Z3,High-Waisted Skirt,Clothing,Bottoms,34.99,13.996,5,0.21,8.858227848101265,Bottoms,Corrected
BHR-819896,7/10/2024,In-Store,RL088597,Leeds,LS6,England,Yorkshire & the Humber,01JZ3NTKQVNV3JQFH1890HZEPJ,Zucchini Noodle Pasta,Food,Pasta Alternatives,3.99,1.596,1,0.38,6.435483870967742,Vegetables,Corrected
PTO-337334,12/14/2024,Online,IR066002,Newbiggin,NE46,England,North East,01JZ3NTFXBF2KN9N7BW91F7GWP,Set of Silicone Baking Molds,Kitchen,Baking Accessories,15.99,6.396,14,0.35,1.7571428571428573,Kitchen,Corrected
LTQ-445303,10/20/2024,In-Store,MJ023223,Church End,N3,England,East of England,01JZ3NCH34Q66T8FMPAAQMK19N,Folding Pocket Knife,Tools,Hand Tools,24.99,7.497,2,0.32,18.375,Tools,Corrected
WDY-390011,11/29/2024,Online,NJ066973,Preston,PR1,England,North West,01JZ3NSW9HFEX4HFH0JP4TBS7B,Multifunctional Pocket Tool,Tools,Hand Tools,19.99,7.996,1,0.24,26.302631578947366,Tools,Corrected
CUQ-757481,8/12/2024,In-Store,KM030821,West End,DN36,England,East Midlands,01JZ3NTBYKWWF6275A3R8VT1BW,Honey Wheat Pretzels,Food,Savory Snacks,3.49,1.396,13,0.17,0.3234476367006488,Snacks,Corrected
ZCD-566921,5/30/2024,Online,ON084409,Eaton,DN22,England,East Midlands,01JZ3NTDK4V6RANRX3999HN7KN,Cotton Pajama Set,Clothing,Sleepwear,49.99,19.996,17,0.04,3.063112745098039,Loungewear,Corrected
KHQ-885579,1/19/2024,In-Store,KU064350,Sutton,CT15,England,South East,01JZ3NQZBCPZ90DW7RCJNE0XV1,Safety First Aid Kit,Health,Emergency Preparedness & First Aid,29.99,11.996,17,0.07,1.896900695762176,Health,Corrected
WVK-180983,4/20/2024,Online,QB095004,Marston,ST20,England,West Midlands,01JZ3NCFM6WG6WARKPXBJQC77Q,Paint By Numbers Kit,Art Supplies,Painting Kits,24.99,7.497,19,0.0,2.450412246503576,Art Supplies,Corrected
UNO-401320,7/27/2024,In-Store,RI023058,Langley,SG4,England,East of England,01JZ3NCCCVEZPAR7Y8H6RXCKPQ,Smartphone Stand,Accessories,Mobile Accessories,15.49,4.647,11,0.32,2.070855614973262,Accessories,OK
FUM-840964,8/13/2024,Online,HN087906,Twyford,LE14,England,East Midlands,01JZ3NTE6123WVMYB810MS4DEM,Potting Soil,Garden,Garden Supplies,15.99,6.396,16,0.15,1.175735294117647,Garden,Corrected
QTV-213946,2/1/2024,In-Store,BI005400,Normanton,LE15,England,South East,01JZ3NR8BYD6NGCCEF0V31WM0B,Window Bird Feeder with Suction Cups,Outdoor,Bird Feeding Accessories,28.99,11.596,2,0.12,16.471590909090907,Outdoor,City not in reference
BZD-919972,2/15/2024,Online,JE056872,Normanton,LE15,England,North East,01JZ3NCGSHABW675MDG4N7ZACD,Applewood Smoked Bacon,Food,Pork,6.99,2.097,5,0.34,2.118181818181818,Meat,City not in reference
GER-926375,4/25/2024,In-Store,LJ002087,Swindon,SN1,England,South West,01JZ3NCBEMP8K4MV0Q4768XQ1X,Sweet and Sour Sauce,Food,Sauces,2.79,0.837,20,0.15,0.16411764705882353,Condiments,Corrected
ZNM-169693,10/10/2024,Online,HI017121,London,EC3M,England,London,01JZ3NCGQM9WA44544M9M48Q2H,Trackpad for Laptop,Accessories,Tech Accessories,49.99,14.997,12,0.29,5.86737089201878,Accessories,Corrected
FUY-038042,7/28/2024,In-Store,RD009368,Birmingham,B12,England,West Midlands,01JZ3NTKNCPWRCBXFGTNBRXZVT,Garlic Herb Cream Cheese,Food,Cheese Spreads,2.99,1.196,17,0.39,0.2883317261330762,Dairy,Corrected
KZW-314014,4/2/2024,Online,MN019433,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3NTE8BJGV0VS79VNE2Z5Z3,High-Waisted Skirt,Clothing,Bottoms,34.99,13.996,19,0.08,2.001716247139588,Bottoms,Corrected
FVY-308707,7/22/2024,In-Store,IC037857,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NSZQH4ADQCFV52D8YR186,Outdoor Mosquito Repellent Lantern,Outdoor,Garden Supplies,34.99,13.996,9,0.07,4.180406212664278,Outdoor,Corrected
HOF-926237,8/13/2024,Online,EW044272,Horton,BS37,England,South West,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Clothing,Loungewear,49.99,14.997,17,0.22,3.769984917043741,Clothing,Corrected
BEJ-564218,1/30/2024,In-Store,VG036239,Horton,BS37,England,South West,01JZ3NR12SF3Z3Z29X6X95S1VN,Maple Bacon Jerky,Food,Jerky,6.99,2.796,16,0.0,1.7253507872259075,Meat,Corrected
LXG-245487,12/3/2024,Online,VD020504,Glasgow,G4,Scotland,Scotland,01JZ3NR3BE82J71WXYWZQRZC1S,Puffed Rice Cake,Food,Savory Snacks,2.49,0.996,7,0.28,0.49404761904761907,Snacks,Corrected
ODL-512941,1/29/2024,In-Store,XV019141,Upton,DN21,England,East Midlands,01JZ3NR1EGMCKGGS1Z4AS5NNCY,Maple Cinnamon Granola Bars,Food,Healthy Snacks,3.49,1.396,18,0.26,0.262012012012012,Snacks,Corrected
YWK-226278,6/25/2024,Online,EY052169,Brampton,NR34,England,East of England,01JZ3NR20S0GA3QSMQJKJFCN1F,Eco-Friendly Disposable Plates,Kitchen,Sustainable Tableware,22.99,9.196,11,0.18,2.5487804878048776,Kitchen,Corrected
VHY-002989,1/8/2024,In-Store,JV020938,Norton,S8,England,East Midlands,01JZ3NR2DJWKWEW0KV6BG0AS44,Pistachio Ice Cream,Food,Gourmet Ice Cream,4.99,1.996,8,0.24,0.8207236842105263,Frozen Desserts,Corrected
FUC-482740,1/18/2024,Online,ZP076215,Eaton,DN22,England,East Midlands,01JZ3NCF2BEE914G4J9TPM5JTG,Carrot Sticks,Food,Vegetable Snacks,2.49,0.747,7,0.2,0.4446428571428571,Produce,Corrected
UDE-910625,6/3/2024,In-Store,SV090268,Langley,SG4,England,East of England,01JZ3NTPKKG1QE5VZNB946NE4K,Vanilla Protein Powder,Food,Protein Supplements,24.99,9.996,9,0.1,3.085185185185185,Health/Protein,Corrected
ISD-522860,10/22/2024,Online,RI031264,Edinburgh,EH9,Scotland,Scotland,01JZ3NCBRMFKQ497PC6WYMQVJM,Spicy Tuna Rolls,Food,Sushi,6.49,1.947,15,0.04,0.4506944444444445,Seafood,Corrected
EOH-215404,5/13/2024,In-Store,TV076688,Horton,BS37,England,South West,01JZ3NR4CJNYQ1D6AAW85ZMS8Y,Maple Almond Yogurt,Food,Flavored Yogurt,1.89,0.756,12,0.13,0.1810344827586207,Dairy,Corrected
DAN-898741,4/3/2024,Online,ZH026809,Aston,TF6,England,West Midlands,01JZ3NTPZR31JG9JMFGGH243ZD,Garden Hose,Garden,Garden Supplies,32.99,13.196,12,0.15,3.2343137254901966,Garden,Corrected
VXC-056598,2/19/2024,In-Store,FX008936,Leeds,LS6,England,Yorkshire & the Humber,01JZ3NR35530H2HQJ328MVW3PM,Creamy Ranch Dressing,Food,Dressings,2.49,0.996,19,0.14,0.15238678090575278,Dressings,Corrected
IAK-728633,9/27/2024,Online,OJ070002,London,WC2H,England,London,01JZ3NT51313QAM4E4ZKXDYQ3D,Honey Mustard Sauce,Food,Sauces,3.29,1.316,18,0.29,0.257433489827856,Condiments,Corrected
DKT-574290,3/29/2024,In-Store,FJ084048,Linton,BD23,England,East of England,01JZ3NTDN84EYNEQX90VF3JYFC,Beef Enchilada Casserole,Food,Casseroles,8.99,3.596,3,0.36,4.682291666666667,Prepared Meals,City not in reference
NUY-612324,1/14/2024,Online,SJ093928,Bradford,BD7,England,Yorkshire & the Humber,01JZ3NCC0K1BGNDQJRMVM2Z424,Cheddar Cheese Slices,Food,Cheese,3.49,1.047,2,0.17,2.1024096385542173,Dairy,Corrected
SYL-975884,1/13/2024,In-Store,NA086086,Newport,NR29,England,East of England,01JZ3NC9BMEZET9VP9PBN1FDA1,Zucchini Noodles,Food,Pasta Alternatives,3.99,1.197,1,0.12,4.534090909090909,Vegetables,Corrected
ZQD-283534,11/13/2024,Online,NJ066973,Seaton,LE15,England,East Midlands,01JZ3NSW9HFEX4HFH0JP4TBS7B,Multifunctional Pocket Tool,Tools,Hand Tools,19.99,7.996,1,0.05,21.042105263157893,Tools,Corrected
GVL-014200,8/21/2024,In-Store,BB018473,Hatton,CV35,England,Yorkshire & the Humber,01JZ3NTAB3P1Y0SP57GW34K6W6,Lockable Bicycle Chain,Outdoor,Cycling Accessories,19.99,7.996,8,0.15,2.939705882352941,Outdoor,City not in reference
DMY-326542,8/10/2024,Online,AB037649,Birmingham,B40,England,West Midlands,01JZ3NT8CX1WHPF36FTQR6DTZ0,Fried Rice,Food,Frozen Entrees,4.29,1.716,9,0.26,0.6441441441441441,Frozen Foods,Corrected
GVV-351505,10/31/2024,In-Store,WM050284,Walton,CV35,England,West Midlands,01JZ3NTA96739FC75EP7WZ0X87,Cotton Quilted Throw Blanket,Home,Bedding & Linens,39.99,15.996,14,0.19,3.5264550264550265,Home,Corrected
ESW-641800,9/19/2024,Online,QV096048,Sutton,CT15,England,South East,01JZ3NT18M1D457CMXR2BE9C9V,Portable Solar Charger,Electronics,Solar Power Accessories,29.99,11.996,7,0.37,6.800453514739228,Electronics,OK
SSC-315180,12/5/2024,In-Store,VO033812,Seaton,LE15,England,East Midlands,01JZ3NTEXB5XFKA8VVT2ZC5FQ9,Folding Table,Outdoor,Camping Equipment,59.99,23.996,9,0.25,8.887407407407407,Outdoor,Corrected
RZO-676887,11/29/2024,Online,QB095004,Wirral,CH48,England,North West,01JZ3NCFM6WG6WARKPXBJQC77Q,Paint By Numbers Kit,Art Supplies,Painting Kits,24.99,7.497,17,0.02,1.5,Art Supplies,Corrected
KQB-893768,7/30/2024,In-Store,DO073476,Birmingham,B40,England,West Midlands,01JZ3NR88DN9JHBP0SV0130ASG,Digital Alarm Clock,Home,Smart Home & Security,19.99,7.996,14,0.08,1.5520186335403725,Home,Corrected
SVV-588594,4/30/2024,Online,LI092422,Leeds,LS6,England,Yorkshire & the Humber,01JZ3NR0Z8BMY0AW05CEMKF0PN,Wild Rice & Quinoa Mix,Food,Grain Blends,2.99,1.196,18,0.03,0.17124856815578465,Grains,Corrected
JPN-369821,4/21/2024,In-Store,AX069026,Ford,GL54,England,South West,01JZ3NR7MGQPCNTMBJ4WXACNMS,Ceramic Planter Set,Home,Decorative Wall Art & Accessories,39.99,15.996,20,0.27,2.739041095890411,Home,Corrected
IBA-201049,2/6/2024,Online,ET068053,Tullich,AB55,Scotland,Scotland,01JZ3NCC7G4W5WBK9S46T36JXE,Lemonade Mix,Food,Drink Mixes,1.99,0.597,1,0.35,3.0615384615384613,Beverages,Corrected
EOT-713275,4/6/2024,In-Store,WA005888,London,WC2H,England,London,01JZ3NT0WSFFNM9T43915SGN1R,Fresh Lemons,Food,Fruits,0.75,0.3,11,0.06,0.0725338491295938,Fresh Produce,Corrected
MIW-899747,9/4/2024,Online,EE008914,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3NC9QMNKYCMXF37ZXBZ27V,Garlic & Herb Goat Cheese,Food,Cheese,5.49,1.647,8,0.29,0.966549295774648,Dairy,Corrected
CCH-897034,4/7/2024,In-Store,NY015731,Stapleford,LN6,England,East Midlands,01JZ3NC9YPXGEGGWPDF4RG1SQ7,Gaming Mousepad,Gaming,Gaming Accessories,19.99,5.997,17,0.08,1.2781329923273657,Gaming,Corrected
LVH-508937,7/30/2024,Online,FX082593,Hatton,CV35,England,West Midlands,01JZ3NR576SJJYMQMS1FGQ4G8H,Kitchen Knife Sharpening System,Kitchen,Kitchen Gadgets,39.99,15.996,15,0.04,2.7770833333333336,Kitchen,City not in reference
EVX-188808,12/24/2024,In-Store,QB095004,Newtown,RG20,England,South East,01JZ3NCFM6WG6WARKPXBJQC77Q,Paint By Numbers Kit,Art Supplies,Painting Kits,24.99,7.497,11,0.23,2.9504132231404956,Art Supplies,Corrected
DWP-229206,10/27/2024,Online,LH092415,Marston,ST20,England,West Midlands,01JZ3NCBHANV6Y85PD3WXJYH9K,Silicone Stretch Lids,Kitchen,Food Storage Solutions,14.99,4.497,4,0.33,5.593283582089553,Kitchen,OK
ZZA-919995,8/19/2024,In-Store,CN030440,Newtown,RG20,England,South East,01JZ3NR19HV1681RN5K4K7BMDG,Italian Sausage Links,Food,Meat Products,5.99,2.396,3,0.34,3.0252525252525255,Meat & Poultry,Corrected
YXB-690833,7/29/2024,Online,CJ020981,Newton,NG34,Scotland,Scotland,01JZ3NR5HADY5RD8JJ6S96S9BH,Chia Seed Pudding Mix,Food,Healthy Breakfast Options,4.19,1.676,8,0.18,0.6387195121951219,Breakfast,Corrected
RCA-358690,5/17/2024,In-Store,BG017774,London,WC1B,England,London,01JZ3NTAQ8PH0XXPFB9ADQWVNN,Cocoa Powder,Food,Baking Ingredients,3.99,1.596,6,0.37,1.0555555555555556,Baking,Corrected
VFF-472968,7/26/2024,Online,KW089672,Twyford,LE14,England,East Midlands,01JZ3NR2BSBHMRJHJV7VBNZ4MG,Crispy Tofu Bites,Food,Protein Snacks,4.99,1.996,12,0.11,0.4672284644194757,Protein,Corrected
TVM-458177,10/22/2024,In-Store,VU031210,Liverpool,L33,England,North West,01JZ3NTBT6Q3PZTDN5F4W6G2VE,Collapsible Storage Crates,Home,Home Organization,18.99,7.596,6,0.19,3.907407407407407,Home,Corrected
NVR-264084,5/18/2024,Online,MT070563,Liverpool,L74,England,North West,01JZ3NT8XGEXF8HPFCJAZCHSZ6,Buffalo Chicken Wraps,Food,Wraps & Sandwiches,5.99,2.396,19,0.0,0.4576574289502903,Prepared Meals,OK
VSF-857485,4/17/2024,In-Store,GD009361,Weston,GU32,England,South East,01JZ3NR53W95QPVZ0HD5JKS01J,Caraway Rye Bread,Food,Breads,4.79,1.916,20,0.37,0.3801587301587302,Bakery,Corrected
GUX-677579,3/10/2024,Online,HM028057,Walton,CV35,England,West Midlands,01JZ3NT9XD6JJTPRS5RNWDF1PV,Stainless Steel Grater,Kitchen,Kitchen Gadgets,14.99,5.996,18,0.36,1.301215277777778,Kitchen,Corrected
ALJ-450976,2/22/2024,In-Store,LQ023488,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NRAQMWJDY6JCDKQT3Q90F,Ginger Tea,Food,Herbal Tea,4.99,1.996,2,0.01,2.5202020202020203,Beverages,Corrected
CUU-917890,6/18/2024,Online,CM008593,Newport,NR29,England,East of England,01JZ3NT6DAD10JTS3Q38AZPJWA,Mixed Berry Smoothie Pack,Food,Frozen Fruits,5.99,2.396,14,0.02,0.43658892128279886,Frozen Food,Corrected
NQK-009197,1/8/2024,In-Store,UH020305,Halton,LS9,England,Yorkshire & the Humber,01JZ3NSWT5XVBDPD3QCTBNJ2MW,Balsamic Vinegar,Food,Vinegars,4.99,1.996,14,0.06,0.3791793313069909,Condiments,Corrected
BOI-135789,10/11/2024,Online,UK042725,Eaton,DN22,England,East Midlands,01JZ3NCBDNPX0E32472V2XS7NK,Silicone Baking Mats,Kitchen,Baking Accessories,19.99,5.997,15,0.38,2.1494623655913974,Kitchen,Corrected
CYJ-235565,4/16/2024,In-Store,VB010167,London,W1F,England,London,01JZ3NCA5NX1M01H3JC96DPDZV,Fitness Foam Roller,Fitness,Recovery Tools,29.99,8.997,4,0.16,8.925595238095237,Fitness,Corrected
XVX-679248,4/29/2024,Online,PB030441,Linton,BD23,England,East of England,01JZ3NCA0VV3NVCWPXDRNY34MY,Biodegradable Trash Bags,Home,Eco-Friendly Home Products,12.99,3.897,8,0.0,2.2163572852697455,Home,City not in reference
